Respondent ID,Collector ID,Start Date,End Date,IP Address,Email Address,First Name,Last Name,Custom Data 1,ID,What is your age in years?,"What sex were you assigned at birth, such as on an original birth certificate?",What is your gender?,"Please indicate your ethnicity (i.e. peoples’ ethnicity describes their feeling of belonging and attachment to a distinct group of a larger population that shares their ancestry, colour, language or religion)?",,What is your nationality?,,What is your religious affiliation?,,"As a Christian, which of these groups do you identify with? Select all that apply.",,,,,,,,,,Use the slider to indicate how important religion is in your life from 0 (not important at all) to 100 (extremely important).,How often do you think about religious issues?,To what extent do you believe that God or something divine exists?,How often do you take part in religious services?,How often do you pray?,How often do you experience situations in which you have the feeling that God or something divine intervenes in your life?,"The following items describe a variety of concepts. Please rate how disgusting you find the concepts described in the items, where 0 means that you do not find the concept disgusting at all and 6 means that you find the concept extremely disgusting.",,,,,,,,,,,,,,,,,,,,,With how many different partners have you had sex within the past 12 months?,With how many different partners have you had sexual intercourse on one and only one occasion?,With how many different partners have you had sexual intercourse without having an interest in a long-term committed relationship with this person?,Sex without love is OK.,I can imagine myself being comfortable and enjoying “casual” sex with different partners.,"I do not want to have sex with a person until I am sure that we will have a long-term, serious relationship.",How often do you have fantasies about having sex with someone with whom you do not have a committed romantic relationship?,How often do you experience sexual arousal when you are in contact with someone with whom you do not have a committed romantic relationship?,"In everyday life, how often do you have spontaneous fantasies about having sex with someone you have just met?",Below are items that relate to the cultures of different parts of the world. Work quickly and record your first reaction to each item. There are no right or wrong answers. Please indicate the degree to which you agree or disagree with each item using the following five-point scale: Strongly Disagree = 1; Disagree = 2; Neutral = 3; Agree = 4; Strongly Agree = 5,,,,,,,"The following questions concern values that people may or may not hold. Please click bubbles to indicate the degree to which you disagree or agree with each statement, where higher numbers mean you agree with the statement more and lower numbers mean you disagree with the statement more.",,,,,,,,,,,
1.10016E+11,270409977,6/20/24 16:26,6/20/24 16:37,176.63.3.37,,,,,7682381027,30,Male,Male,White / Sephardic Jew,,Other (please specify),Hungary,Christian,,Catholic,,,,,,,,,,15,Rarely,Not at all,Less often,Less often,Never,5,4,"6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all",4,"0, Not disgusting at all","0, Not disgusting at all",3,3,2,5,"0, Not disgusting at all","0, Not disgusting at all",4,3,"0, Not disgusting at all",3,3,"0, Not disgusting at all",4,1,2,1,6,7,5,7 – several times per week,6 – about once a week,7 – several times per week,3,3,4,4,4,5,4,3,4,"6, Strongly agree",4,4,"6, Strongly agree",5,4,5,4,4,4
1.10016E+11,270409977,6/20/24 16:31,6/20/24 16:37,181.43.0.4,,,,,3522773784,33,Female,Woman,White/Caucasian,,Other (please specify),Chilean,None,,,,,,,,,,,,0,Rarely,Not very much,Never,Never,Never,4,5,"6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all",2,2,2,4,"6, Extremely disgusting",5,4,5,"0, Not disgusting at all",5,5,"6, Extremely disgusting",2,4,"0, Not disgusting at all",2,0,1,0,"9, Strongly agree",7,"1, Strongly Disagree",7 – several times per week,4 – about once a month,3 – about once every two or three months,3,2,3,1,5,5,4,4,"0, Strongly disagree","0, Strongly disagree","6, Strongly agree","6, Strongly agree",2,"6, Strongly agree",3,"6, Strongly agree",3,2,1
1.10016E+11,270409977,6/20/24 16:27,6/20/24 16:37,79.107.133.52,,,,,1584122894,26,Female,GENDER FLUID,White/Caucasian,,Other (please specify),GREECE,None,,,,,,,,,,,,0,Occasionally,Not very much,A few times a year,Never,Never,"0, Not disgusting at all",4,3,4,2,"0, Not disgusting at all","0, Not disgusting at all",2,2,5,5,4,2,"0, Not disgusting at all",2,5,"6, Extremely disgusting",5,"0, Not disgusting at all","6, Extremely disgusting",2,3,3,0,"9, Strongly agree","9, Strongly agree","1, Strongly Disagree",4 – about once a month,4 – about once a month,4 – about once a month,5,2,1,1,5,5,1,4,1,"0, Strongly disagree",4,5,"0, Strongly disagree",5,"6, Strongly agree","6, Strongly agree",2,5,1
1.10016E+11,270409977,6/20/24 16:27,6/20/24 16:37,101.98.179.184,,,,,1465561734,65,Female,Female,White/Caucasian,,Other (please specify),New Zealand,None,,,,,,,,,,,,1,Often,Not at all,Never,Never,Never,4,4,"6, Extremely disgusting",5,2,4,5,4,4,5,4,4,"6, Extremely disgusting",3,4,5,5,4,3,5,4,0,0,2,6,"1, Strongly Disagree",4,2 – very seldom,2 – very seldom,2 – very seldom,2,2,2,3,4,4,3,4,2,3,4,4,3,"6, Strongly agree",3,4,2,3,2
1.10016E+11,270409977,6/20/24 16:29,6/20/24 16:37,91.110.104.215,,,,,3076837525,44,Female,Female,White/Caucasian,,Ireland,,Christian,,Catholic,,,,,,,,,,70,Occasionally,Very much so,Three times a month,More than once a week,Often,4,3,"6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all",2,3,"0, Not disgusting at all",4,"6, Extremely disgusting","6, Extremely disgusting",3,"6, Extremely disgusting",2,"6, Extremely disgusting",5,"6, Extremely disgusting","0, Not disgusting at all",5,2,"0, Not disgusting at all",0,1,1,7,"1, Strongly Disagree","9, Strongly agree",2 – very seldom,2 – very seldom,1 – never,3,2,1,1,5,5,3,3,3,2,3,2,4,"6, Strongly agree",4,5,3,4,4
1.10016E+11,270409977,6/20/24 16:28,6/20/24 16:36,41.76.103.126,,,,,7936026056,22,Male,Male,African,,Other (please specify),South Africa,Christian,,Catholic,,,,,,,,,,80,Occasionally,Very much so,One time a month,More than once a week,Occasionally,2,"6, Extremely disgusting",4,4,"0, Not disgusting at all",2,3,3,2,4,3,2,3,5,2,3,5,"0, Not disgusting at all",3,5,4,1,0,1,4,"1, Strongly Disagree",4,2 – very seldom,2 – very seldom,1 – never,4,1,1,3,3,4,3,5,4,4,5,"6, Strongly agree",4,"6, Strongly agree",5,"6, Strongly agree",3,3,3
1.10016E+11,270409977,6/20/24 16:28,6/20/24 16:36,49.181.247.0,,,,,2112792630,20,Female,Female ,White/Caucasian,,Other (please specify),Australian ,None,,,,,,,,,,,,0,Rarely,Not very much,Never,Never,Rarely,"0, Not disgusting at all",3,5,2,"0, Not disgusting at all",2,2,"0, Not disgusting at all",3,"6, Extremely disgusting",2,5,2,"0, Not disgusting at all",2,"6, Extremely disgusting","6, Extremely disgusting",5,2,2,5,1,2,1,8,6,2,2 – very seldom,1 – never,1 – never,3,2,1,3,2,3,4,4,3,4,5,4,5,5,3,4,3,4,4
1.10016E+11,270409977,6/20/24 16:30,6/20/24 16:36,187.211.221.204,,,,,6261755054,48,Male,male,White/Caucasian,,Canada,,Christian,,Catholic,,,,,,,,,,4,Rarely,Very much so,Three times a month,More than once a week,Never,4,2,"6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all",4,4,"0, Not disgusting at all",3,"6, Extremely disgusting",2,2,"6, Extremely disgusting",2,4,"6, Extremely disgusting",4,2,4,3,3,1,2,3,"9, Strongly agree",4,2,4 – about once a month,2 – very seldom,2 – very seldom,3,1,1,2,5,5,3,5,3,5,5,"6, Strongly agree",5,"6, Strongly agree",2,2,2,2,5
1.10016E+11,270409977,6/20/24 16:31,6/20/24 16:36,92.234.161.144,,,,,9270587537,25,Female,Female,South Asian,,United Kingdom,,Muslim,,,,,,,,,,,,100,Very often,Very much so,More than once a week,More than once a week,Very often,4,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",4,2,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",4,3,"6, Extremely disgusting","6, Extremely disgusting",3,"6, Extremely disgusting","6, Extremely disgusting",4,"6, Extremely disgusting","6, Extremely disgusting",1,0,0,"1, Strongly Disagree","1, Strongly Disagree","9, Strongly agree",1 – never,1 – never,1 – never,5,5,5,5,3,1,5,3,3,"0, Strongly disagree",4,3,1,3,3,5,3,3,1
1.10016E+11,270409977,6/20/24 16:24,6/20/24 16:36,41.150.223.45,,,,,6.01E+09,34,Female,Female ,African,,Other (please specify),South Africa ,Christian,,Catholic,,,,,,,,,,65,Occasionally,Very much so,One time a month,More than once a week,Occasionally,4,5,"6, Extremely disgusting","6, Extremely disgusting",3,"0, Not disgusting at all",2,3,"6, Extremely disgusting",5,2,2,5,3,"6, Extremely disgusting",3,"6, Extremely disgusting",2,4,2,2,1,1,1,5,"1, Strongly Disagree",6,7 – several times per week,3 – about once every two or three months,2 – very seldom,4,2,3,3,4,4,3,4,4,4,3,4,4,5,5,4,3,4,4
1.10016E+11,270409977,6/20/24 16:28,6/20/24 16:36,105.245.170.16,,,,,4532460482,33,Female,Female ,African,,Other (please specify),South Africa ,Christian,,,,,,,Methodist,,,,,75,Often,Very much so,A few times a year,More than once a week,Often,4,5,"6, Extremely disgusting","6, Extremely disgusting",4,3,"6, Extremely disgusting",2,5,5,3,"6, Extremely disgusting","6, Extremely disgusting",5,3,4,"6, Extremely disgusting",5,"6, Extremely disgusting","6, Extremely disgusting",2,0,1,2,7,2,7,2 – very seldom,2 – very seldom,2 – very seldom,4,3,4,2,5,5,2,4,"6, Strongly agree","0, Strongly disagree",3,"6, Strongly agree",4,"6, Strongly agree","6, Strongly agree",4,5,"6, Strongly agree",3
1.10016E+11,270409977,6/20/24 16:25,6/20/24 16:36,187.189.181.165,,,,,7699509456,26,Male,Male,Latino/Hispanic,,Mexico,,None,,,,,,,,,,,,25,Often,Not at all,Less often,Never,Never,"0, Not disgusting at all",3,4,4,"0, Not disgusting at all",2,2,4,2,4,3,5,5,"0, Not disgusting at all",2,"0, Not disgusting at all",5,5,3,"0, Not disgusting at all",3,7–9,20 or more,20 or more,"9, Strongly agree","9, Strongly agree",2,6 – about once a week,6 – about once a week,6 – about once a week,3,2,2,1,5,5,3,4,5,4,2,4,4,3,5,3,5,"6, Strongly agree",4
1.10016E+11,270409977,6/20/24 16:27,6/20/24 16:36,80.99.160.54,,,,,357632987,27,Male,Answered above already,White/Caucasian,,Other (please specify),Hungarian,Christian,,Catholic,,,,,,,,,,0,Never,Not at all,Never,Never,Never,3,4,"6, Extremely disgusting",5,"0, Not disgusting at all","0, Not disgusting at all",2,"0, Not disgusting at all",4,5,"0, Not disgusting at all","6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all",5,4,3,4,4,4,3,0,0,0,6,7,4,5 – about once every two weeks,3 – about once every two or three months,3 – about once every two or three months,3,1,1,1,5,5,3,2,3,2,4,3,4,3,4,5,3,4,3
1.10016E+11,270409977,6/20/24 16:29,6/20/24 16:36,94.63.88.91,,,,,2927848017,26,Male,Male,White/Caucasian,,Other (please specify),Portugal,Christian,,Catholic,,,,,,,,,,1,Rarely,Not very much,Less often,Less often,Never,"0, Not disgusting at all",2,5,5,"0, Not disgusting at all",2,5,"0, Not disgusting at all",2,4,2,2,4,"0, Not disgusting at all",2,"6, Extremely disgusting",2,2,4,"0, Not disgusting at all","0, Not disgusting at all",0,0,0,5,2,7,1 – never,1 – never,1 – never,2,1,1,2,1,2,2,1,4,5,2,4,3,3,"6, Strongly agree",4,4,5,"6, Strongly agree"
1.10016E+11,270409977,6/20/24 16:27,6/20/24 16:36,83.255.19.127,,,,,4981937890,35,Male,Male,White/Caucasian,,Other (please specify),Sweden,Christian,,,,,,,,,,,Non religious christian,16,Occasionally,Moderately,Never,Never,Rarely,2,3,4,5,"0, Not disgusting at all","0, Not disgusting at all",4,2,2,5,2,4,5,3,3,4,4,4,4,"0, Not disgusting at all",3,1,7–9,2,3,2,5,2 – very seldom,2 – very seldom,2 – very seldom,3,2,2,3,4,4,4,3,3,3,3,3,3,5,4,3,4,4,3
1.10016E+11,270409977,6/20/24 16:29,6/20/24 16:36,148.63.184.247,,,,,9551185735,23,Female,Female,White / Sephardic Jew,,Other (please specify),Portugal,None,,,,,,,,,,,,25,Rarely,Moderately,Less often,Never,Never,4,5,"6, Extremely disgusting",4,2,2,3,2,4,4,5,"6, Extremely disgusting",4,3,4,3,5,"6, Extremely disgusting",4,4,4,1,0,0,4,2,5,1 – never,1 – never,1 – never,3,2,2,3,4,4,4,3,4,3,3,4,4,3,3,4,3,3,3
1.10016E+11,270409977,6/20/24 16:23,6/20/24 16:36,46.153.138.189,,,,,4748780354,41,Male,Male,Middle Eastern,,Other (please specify),Saudi Arabja,Muslim,,,,,,,,,,,,90,Occasionally,Very much so,More than once a week,More than once a week,Occasionally,5,5,"6, Extremely disgusting","6, Extremely disgusting",3,2,"6, Extremely disgusting",2,5,"6, Extremely disgusting","0, Not disgusting at all",5,"6, Extremely disgusting",3,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",5,5,5,"6, Extremely disgusting",0,0,1,6,4,3,3 – about once every two or three months,3 – about once every two or three months,2 – very seldom,4,1,2,4,3,4,3,4,3,4,3,4,5,"6, Strongly agree",5,"6, Strongly agree",3,3,5
1.10016E+11,270409977,6/20/24 16:28,6/20/24 16:36,86.141.17.204,,,,,8089161894,32,Female,Female ,White/Caucasian,,United Kingdom,,None,,,,,,,,,,,,12,Never,Not at all,Never,Never,Never,4,2,"6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all","6, Extremely disgusting",5,"0, Not disgusting at all","6, Extremely disgusting","6, Extremely disgusting",5,"6, Extremely disgusting",5,"0, Not disgusting at all","6, Extremely disgusting",4,"6, Extremely disgusting","6, Extremely disgusting",5,"0, Not disgusting at all","6, Extremely disgusting",1,1,1,8,5,5,2 – very seldom,2 – very seldom,2 – very seldom,1,1,1,1,5,5,1,5,3,2,3,3,3,3,3,5,"0, Strongly disagree",1,"6, Strongly agree"
1.10016E+11,270409977,6/20/24 16:28,6/20/24 16:36,37.30.18.91,,,,,9686885421,20,Male,Male,White/Caucasian,,Other (please specify),Poland,None,,,,,,,,,,,,10,Rarely,Moderately,Never,Never,Occasionally,"0, Not disgusting at all",5,4,"6, Extremely disgusting",2,2,"0, Not disgusting at all",2,3,5,5,4,3,3,5,4,3,3,2,2,3,1,0,1,"1, Strongly Disagree",5,4,2 – very seldom,1 – never,1 – never,4,2,2,2,3,4,3,3,3,4,1,2,3,5,3,4,4,3,4
1.10016E+11,270409977,6/20/24 16:29,6/20/24 16:36,197.245.177.32,,,,,8018093971,40,Male,Male,White/Caucasian,,Other (please specify),South African,None,,,,,,,,,,,,0,Often,Not at all,Never,Never,Never,4,3,3,"6, Extremely disgusting","0, Not disgusting at all",2,5,2,3,"6, Extremely disgusting",2,3,3,2,4,"6, Extremely disgusting",2,"0, Not disgusting at all",5,2,3,1,0,2,8,6,4,2 – very seldom,2 – very seldom,2 – very seldom,4,2,3,1,5,4,2,5,2,1,4,5,4,"6, Strongly agree",4,"6, Strongly agree",4,4,4
1.10016E+11,270409977,6/20/24 16:25,6/20/24 16:36,190.44.67.244,,,,,5152540253,24,Male,male,Latino/Hispanic,,Other (please specify),chilean,None,,,,,,,,,,,,0,Never,Not very much,Never,Never,Rarely,"6, Extremely disgusting",4,"6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all",3,4,"0, Not disgusting at all",2,4,5,3,"6, Extremely disgusting",4,5,5,"6, Extremely disgusting",3,4,2,5,1,0,0,"1, Strongly Disagree","1, Strongly Disagree",7,1 – never,2 – very seldom,1 – never,3,2,4,1,4,4,3,4,2,5,4,3,3,4,3,5,2,4,"6, Strongly agree"
1.10016E+11,270409977,6/20/24 16:29,6/20/24 16:35,177.230.56.107,,,,,5713494633,28,Male,Male,Latino/Hispanic,,Mexico,,Other (please specify),Agnostic,,,,,,,,,,,6,Occasionally,Not very much,Less often,Never,Never,2,"0, Not disgusting at all","6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all","0, Not disgusting at all","0, Not disgusting at all","0, Not disgusting at all",2,"6, Extremely disgusting","6, Extremely disgusting",5,"6, Extremely disgusting","0, Not disgusting at all",2,"6, Extremely disgusting",2,5,"6, Extremely disgusting","0, Not disgusting at all",2,3,5–6,7–9,"9, Strongly agree","9, Strongly agree","1, Strongly Disagree",9 – at least once a day,1 – never,8 – nearly every day,4,1,1,1,5,3,2,"6, Strongly agree",2,"6, Strongly agree",5,5,"6, Strongly agree","6, Strongly agree",2,"6, Strongly agree",2,2,5
1.10016E+11,270409977,6/20/24 16:26,6/20/24 16:35,31.51.31.122,,,,,7444190306,54,Female,Female,White/Caucasian,,United Kingdom,,Christian,,Catholic,,,,,,Anglican,,,,5,Occasionally,Moderately,Less often,Less often,Occasionally,2,5,"6, Extremely disgusting",4,3,5,4,4,"6, Extremely disgusting","6, Extremely disgusting",4,"6, Extremely disgusting",4,5,"6, Extremely disgusting",4,"6, Extremely disgusting","6, Extremely disgusting",4,4,"6, Extremely disgusting",0,5–6,5–6,7,5,2,2 – very seldom,2 – very seldom,2 – very seldom,3,2,2,2,4,4,2,4,3,3,3,5,3,5,3,4,2,3,3
1.10016E+11,270409977,6/20/24 16:27,6/20/24 16:35,144.64.124.218,,,,,1915817842,21,Male,Male,White/Caucasian,,Other (please specify),Portugal,Christian,,Catholic,,,,,,,,,,12,Rarely,Not very much,Less often,Never,Rarely,4,3,4,"6, Extremely disgusting","0, Not disgusting at all","0, Not disgusting at all",2,"0, Not disgusting at all",2,"6, Extremely disgusting","0, Not disgusting at all",4,5,2,3,"6, Extremely disgusting",4,3,"6, Extremely disgusting",2,2,1,1,2,"9, Strongly agree","9, Strongly agree","1, Strongly Disagree",7 – several times per week,4 – about once a month,2 – very seldom,3,2,2,1,5,5,3,3,2,4,3,4,4,5,5,4,2,3,4
1.10016E+11,270409977,6/20/24 16:28,6/20/24 16:35,41.4.8.51,,,,,4083079725,27,Male,Male,African,,Other (please specify),South African ,Christian,,,,,,,,,Baptist,,,100,Often,Very much so,Once a week,Three times a month,Very often,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",4,4,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",4,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",7–9,7–9,20 or more,"9, Strongly agree","1, Strongly Disagree","1, Strongly Disagree",6 – about once a week,4 – about once a month,7 – several times per week,3,1,1,5,5,5,3,"6, Strongly agree","6, Strongly agree","6, Strongly agree","6, Strongly agree","6, Strongly agree","6, Strongly agree","6, Strongly agree","6, Strongly agree",2,"6, Strongly agree","6, Strongly agree","6, Strongly agree"
1.10016E+11,270409977,6/20/24 16:28,6/20/24 16:35,2.86.55.115,,,,,550725571,22,Male,male,White/Caucasian,,Other (please specify),greece,Christian,,,,Orthodox,,,,,,,,30,Rarely,Moderately,A few times a year,More than once a week,Rarely,3,4,"6, Extremely disgusting","6, Extremely disgusting",2,5,4,"0, Not disgusting at all",4,5,2,"6, Extremely disgusting",5,2,5,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",3,2,2,1,0,0,5,2,4,2 – very seldom,1 – never,1 – never,3,5,2,2,2,3,2,2,5,3,4,4,3,2,5,3,4,4,4
1.10016E+11,270409977,6/20/24 16:26,6/20/24 16:35,80.31.110.211,,,,,3584374418,23,Male,Male,Latino/Hispanic,,Spain,,Christian,,Catholic,,,,,,,,,,0,Never,Quite a bit,Never,Never,Occasionally,5,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all","0, Not disgusting at all","6, Extremely disgusting","0, Not disgusting at all","6, Extremely disgusting",4,"6, Extremely disgusting","6, Extremely disgusting",3,"0, Not disgusting at all","6, Extremely disgusting","0, Not disgusting at all","6, Extremely disgusting",3,3,"0, Not disgusting at all","6, Extremely disgusting",1,0,1,"1, Strongly Disagree",8,"9, Strongly agree",8 – nearly every day,1 – never,7 – several times per week,4,1,1,1,1,5,5,"6, Strongly agree",3,3,"0, Strongly disagree",4,4,"6, Strongly agree",4,5,5,"6, Strongly agree",5
1.10016E+11,270409977,6/20/24 16:30,6/20/24 16:34,109.243.3.143,,,,,532457901,22,Male,Male,White/Caucasian,,Other (please specify),Poland,Christian,,Catholic,,,,,,,,,,27,Rarely,Moderately,A few times a year,Less often,Often,3,3,5,5,2,3,2,3,4,"6, Extremely disgusting",3,4,5,3,4,4,3,3,4,3,4,0,0,0,2,2,6,3 – about once every two or three months,5 – about once every two weeks,4 – about once a month,3,4,4,3,3,3,2,5,3,3,4,5,5,5,3,4,2,4,3
1.10016E+11,270409977,6/20/24 16:23,6/20/24 16:34,41.115.71.103,,,,,3499276801,31,Female,female,African,,Other (please specify),south african ,Christian,,,,,,,Methodist,,,,,57,Occasionally,Quite a bit,Less often,More than once a week,Occasionally,3,"6, Extremely disgusting","6, Extremely disgusting",4,4,"6, Extremely disgusting",3,2,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",3,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",2,"6, Extremely disgusting",0,7–9,2,8,4,4,4 – about once a month,5 – about once every two weeks,3 – about once every two or three months,3,1,2,1,3,2,1,3,2,"0, Strongly disagree","6, Strongly agree","6, Strongly agree",2,"6, Strongly agree","0, Strongly disagree","6, Strongly agree","0, Strongly disagree","0, Strongly disagree","0, Strongly disagree"
1.10016E+11,270409977,6/20/24 16:25,6/20/24 16:34,86.137.66.153,,,,,3594129231,19,Female,Female,White/Caucasian,,United Kingdom,,None,,,,,,,,,,,,5,Occasionally,Not very much,Never,Never,Rarely,"0, Not disgusting at all",3,5,5,4,3,4,4,4,5,4,4,3,4,4,4,5,3,3,4,5,1,0,0,8,"1, Strongly Disagree","9, Strongly agree",1 – never,1 – never,1 – never,3,1,1,1,5,5,1,4,2,2,4,4,4,4,2,5,2,3,4
1.10016E+11,270409977,6/20/24 16:25,6/20/24 16:34,156.34.170.56,,,,,4637960329,38,Male,male,White/Caucasian,,Canada,,None,,,,,,,,,,,,0,Rarely,Not at all,Never,Never,Never,"0, Not disgusting at all",4,5,5,2,3,2,"0, Not disgusting at all",2,"6, Extremely disgusting","0, Not disgusting at all",2,2,"0, Not disgusting at all",2,"0, Not disgusting at all","0, Not disgusting at all",4,3,"0, Not disgusting at all","6, Extremely disgusting",1,5–6,5–6,"9, Strongly agree",6,"1, Strongly Disagree",6 – about once a week,3 – about once every two or three months,3 – about once every two or three months,1,1,2,1,5,5,1,2,5,2,2,5,5,"6, Strongly agree","6, Strongly agree",5,3,5,5
1.10016E+11,270409977,6/20/24 16:29,6/20/24 16:34,79.117.165.42,,,,,8150148926,23,Male,Male,East Asian,,Other (please specify),Chinese,None,,,,,,,,,,,,0,Never,Not at all,Never,Never,Never,5,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all",3,"0, Not disgusting at all","0, Not disgusting at all",2,"6, Extremely disgusting",2,"0, Not disgusting at all",3,3,5,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",2,"0, Not disgusting at all",2,0,0,0,7,4,"9, Strongly agree",5 – about once every two weeks,2 – very seldom,2 – very seldom,3,1,1,1,5,4,4,4,5,4,2,3,5,2,3,5,1,5,5
1.10016E+11,270409977,6/20/24 16:23,6/20/24 16:34,81.84.245.141,,,,,831157683,28,Female,Female,White/Caucasian,,Other (please specify),Portugual,Christian,,Catholic,,,,,,,,,,20,Occasionally,Very much so,Less often,A few times a year,Occasionally,5,"6, Extremely disgusting",3,5,2,5,"6, Extremely disgusting",4,5,3,5,4,"6, Extremely disgusting","6, Extremely disgusting",5,"6, Extremely disgusting","6, Extremely disgusting",5,5,5,5,1,1,1,3,2,7,2 – very seldom,2 – very seldom,1 – never,4,1,1,4,2,3,4,4,4,3,4,2,5,1,4,2,3,4,4
1.10016E+11,270409977,6/20/24 16:28,6/20/24 16:34,82.19.214.126,,,,,8310333053,30,Female,Female,White/Caucasian,,United Kingdom,,None,,,,,,,,,,,,7,Rarely,Not very much,Never,Never,Rarely,2,4,5,5,2,3,3,2,3,3,4,5,4,3,5,5,4,4,4,5,"6, Extremely disgusting",1,1,1,7,3,7,5 – about once every two weeks,4 – about once a month,3 – about once every two or three months,4,1,2,3,4,4,3,4,3,4,3,4,4,5,4,3,3,4,4
